Read file config.yml
Running executor...
Loaded function exp06_marginbalance. lib_load_elasped: 345, func_load_elasped: 2
req_id = 100000, token 51817 us.
req_id = 100000, token 28983 us.
req_id = 100000, token 23337 us.
req_id = 100000, token 23447 us.
req_id = 100000, token 22214 us.
req_id = 100000, token 27104 us.
req_id = 100000, token 50772 us.
req_id = 100000, token 34992 us.
req_id = 100000, token 21259 us.
req_id = 100000, token 26243 us.
req_id = 100000, token 19891 us.
req_id = 100000, token 30826 us.
req_id = 100000, token 54032 us.
req_id = 100000, token 31623 us.
req_id = 100000, token 49304 us.
req_id = 100000, token 34090 us.
req_id = 100000, token 31200 us.
req_id = 100000, token 25383 us.
req_id = 100000, token 25380 us.
req_id = 100000, token 28371 us.
req_id = 100000, token 47082 us.
req_id = 100000, token 42649 us.
req_id = 100000, token 24085 us.
req_id = 100000, token 33239 us.
req_id = 100000, token 30243 us.
req_id = 100000, token 55918 us.
req_id = 100000, token 38003 us.
req_id = 100000, token 21148 us.
req_id = 100000, token 25703 us.
req_id = 100000, token 34986 us.
req_id = 100000, token 48389 us.
req_id = 100000, token 25891 us.
req_id = 100000, token 27161 us.
req_id = 100000, token 28817 us.
req_id = 100000, token 39007 us.
req_id = 100000, token 24691 us.
req_id = 100000, token 27158 us.
req_id = 100000, token 49632 us.
req_id = 100000, token 33036 us.
req_id = 100000, token 35099 us.
req_id = 100000, token 22106 us.
req_id = 100000, token 23103 us.
req_id = 100000, token 24092 us.
req_id = 100000, token 27674 us.
req_id = 100000, token 46083 us.
req_id = 100000, token 19415 us.
req_id = 100000, token 26797 us.
req_id = 100000, token 34184 us.
req_id = 100000, token 25251 us.
req_id = 100000, token 29143 us.
req_id = 100000, token 20326 us.
req_id = 100000, token 22023 us.
req_id = 100000, token 50872 us.
req_id = 100000, token 38933 us.
req_id = 100000, token 21428 us.
req_id = 100000, token 38907 us.
req_id = 100000, token 48107 us.
req_id = 100000, token 49279 us.
req_id = 100000, token 33015 us.
req_id = 100000, token 34977 us.
req_id = 100000, token 42401 us.
req_id = 100000, token 26664 us.
req_id = 100000, token 17319 us.
req_id = 100000, token 26883 us.
req_id = 100000, token 37963 us.
req_id = 100000, token 38296 us.
req_id = 100000, token 27088 us.
req_id = 100000, token 22647 us.
req_id = 100000, token 41483 us.
req_id = 100000, token 51939 us.
req_id = 100000, token 30567 us.
req_id = 100000, token 48483 us.
req_id = 100000, token 43060 us.
req_id = 100000, token 23359 us.
req_id = 100000, token 26926 us.
req_id = 100000, token 33796 us.
req_id = 100000, token 22089 us.
req_id = 100000, token 23147 us.
req_id = 100000, token 50677 us.
req_id = 100000, token 20450 us.
req_id = 100000, token 24539 us.
req_id = 100000, token 23338 us.
req_id = 100000, token 23677 us.
req_id = 100000, token 26741 us.
req_id = 100000, token 63286 us.
req_id = 100000, token 56999 us.
req_id = 100000, token 45632 us.
req_id = 100000, token 19418 us.
req_id = 100000, token 21936 us.
req_id = 100000, token 36277 us.
req_id = 100000, token 26639 us.
req_id = 100000, token 29789 us.
req_id = 100000, token 30060 us.
req_id = 100000, token 49779 us.
req_id = 100000, token 22730 us.
req_id = 100000, token 27279 us.
req_id = 100000, token 26419 us.
req_id = 100000, token 39444 us.
req_id = 100000, token 27071 us.
req_id = 100000, token 27008 us.
