Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 13600, func_load_elasped: 8
Loaded function exp06_run_audit_10. lib_load_elasped: 375, func_load_elasped: 1
Loaded function exp06_run_audit_4. lib_load_elasped: 325, func_load_elasped: 1
Loaded function exp06_run_audit_6. lib_load_elasped: 330, func_load_elasped: 1
Loaded function exp06_run_audit_1. lib_load_elasped: 319, func_load_elasped: 1
Loaded function exp06_run_audit_9. lib_load_elasped: 352, func_load_elasped: 1
Loaded function exp06_run_audit_3. lib_load_elasped: 261, func_load_elasped: 1
Loaded function exp06_run_audit_8. lib_load_elasped: 374, func_load_elasped: 2
Loaded function exp06_run_audit_5. lib_load_elasped: 397, func_load_elasped: 2
Loaded function exp06_run_audit_7. lib_load_elasped: 186, func_load_elasped: 1
Loaded function exp06_run_audit_2. lib_load_elasped: 303, func_load_elasped: 1
