Read file config.yml
Running executor...
Loaded function exp06_marginbalance. lib_load_elasped: 366, func_load_elasped: 2
req_id = 100000, token 13493 us.
req_id = 100000, token 4814 us.
req_id = 100000, token 6602 us.
req_id = 100000, token 24715 us.
req_id = 100000, token 4625 us.
req_id = 100000, token 4875 us.
req_id = 100000, token 4884 us.
req_id = 100000, token 28546 us.
req_id = 100000, token 36547 us.
req_id = 100000, token 20691 us.
req_id = 100000, token 22924 us.
req_id = 100000, token 3696 us.
req_id = 100000, token 22686 us.
req_id = 100000, token 15004 us.
req_id = 100000, token 32426 us.
req_id = 100000, token 10934 us.
req_id = 100000, token 5058 us.
req_id = 100000, token 14923 us.
req_id = 100000, token 16641 us.
req_id = 100000, token 24478 us.
req_id = 100000, token 14569 us.
req_id = 100000, token 4350 us.
req_id = 100000, token 14866 us.
req_id = 100000, token 16446 us.
req_id = 100000, token 15216 us.
req_id = 100000, token 12604 us.
req_id = 100000, token 4310 us.
req_id = 100000, token 5005 us.
req_id = 100000, token 16143 us.
req_id = 100000, token 12802 us.
req_id = 100000, token 17793 us.
req_id = 100000, token 11544 us.
req_id = 100000, token 38896 us.
req_id = 100000, token 8684 us.
req_id = 100000, token 16411 us.
req_id = 100000, token 18652 us.
req_id = 100000, token 3866 us.
req_id = 100000, token 6970 us.
req_id = 100000, token 3627 us.
req_id = 100000, token 6103 us.
req_id = 100000, token 20263 us.
req_id = 100000, token 19549 us.
req_id = 100000, token 11085 us.
req_id = 100000, token 3829 us.
req_id = 100000, token 16771 us.
req_id = 100000, token 11013 us.
req_id = 100000, token 16755 us.
req_id = 100000, token 32871 us.
req_id = 100000, token 5378 us.
req_id = 100000, token 4893 us.
req_id = 100000, token 14606 us.
req_id = 100000, token 4529 us.
req_id = 100000, token 15155 us.
req_id = 100000, token 12738 us.
req_id = 100000, token 32601 us.
req_id = 100000, token 5225 us.
req_id = 100000, token 24325 us.
req_id = 100000, token 12273 us.
req_id = 100000, token 4433 us.
req_id = 100000, token 4698 us.
req_id = 100000, token 4323 us.
req_id = 100000, token 16301 us.
req_id = 100000, token 16683 us.
req_id = 100000, token 64267 us.
req_id = 100000, token 24294 us.
req_id = 100000, token 13179 us.
req_id = 100000, token 11347 us.
req_id = 100000, token 64383 us.
req_id = 100000, token 32684 us.
req_id = 100000, token 4696 us.
req_id = 100000, token 48477 us.
req_id = 100000, token 34044 us.
req_id = 100000, token 4553 us.
req_id = 100000, token 36556 us.
req_id = 100000, token 8510 us.
req_id = 100000, token 4396 us.
req_id = 100000, token 12457 us.
req_id = 100000, token 5465 us.
req_id = 100000, token 11006 us.
req_id = 100000, token 15357 us.
req_id = 100000, token 6412 us.
req_id = 100000, token 16977 us.
req_id = 100000, token 14972 us.
req_id = 100000, token 36320 us.
req_id = 100000, token 4976 us.
req_id = 100000, token 4378 us.
req_id = 100000, token 8664 us.
req_id = 100000, token 32690 us.
req_id = 100000, token 15734 us.
req_id = 100000, token 18626 us.
req_id = 100000, token 12746 us.
req_id = 100000, token 34169 us.
req_id = 100000, token 20837 us.
req_id = 100000, token 3922 us.
req_id = 100000, token 4647 us.
req_id = 100000, token 16689 us.
req_id = 100000, token 11225 us.
req_id = 100000, token 16833 us.
req_id = 100000, token 5904 us.
req_id = 100000, token 26750 us.
