Read file config.yml
Running executor...
Loaded function exp00_front. lib_load_elasped: 144, func_load_elasped: 2
Loaded function exp00_back. lib_load_elasped: 138, func_load_elasped: 1
chain_length = 2, payload_size = 512, token 998360 us.
chain_length = 2, payload_size = 512, token 261333 us.
chain_length = 2, payload_size = 512, token 15386625 us.
chain_length = 2, payload_size = 512, token 131095 us.
chain_length = 2, payload_size = 512, token 7610661 us.
chain_length = 2, payload_size = 512, token 121378 us.
chain_length = 2, payload_size = 512, token 5389421 us.
chain_length = 2, payload_size = 512, token 15824423 us.
chain_length = 2, payload_size = 512, token 10610541 us.
chain_length = 2, payload_size = 512, token 17486877 us.
