Read file config.yml
Running executor...
Loaded function exp00_front. lib_load_elasped: 140, func_load_elasped: 10
Loaded function exp00_back. lib_load_elasped: 196, func_load_elasped: 1
chain_length = 2, payload_size = 512, token 2848901 us.
chain_length = 2, payload_size = 512, token 16024653 us.
chain_length = 2, payload_size = 512, token 2989711 us.
chain_length = 2, payload_size = 512, token 12123714 us.
chain_length = 2, payload_size = 512, token 10907658 us.
chain_length = 2, payload_size = 512, token 503282 us.
chain_length = 2, payload_size = 512, token 1349204 us.
chain_length = 2, payload_size = 512, token 9283518 us.
chain_length = 2, payload_size = 512, token 12695064 us.
chain_length = 2, payload_size = 512, token 16693974 us.
chain_length = 2, payload_size = 512, token 4569218 us.
chain_length = 2, payload_size = 512, token 2531615 us.
chain_length = 2, payload_size = 512, token 192855 us.
chain_length = 2, payload_size = 512, token 894930 us.
chain_length = 2, payload_size = 512, token 932238 us.
chain_length = 2, payload_size = 512, token 1509034 us.
chain_length = 2, payload_size = 512, token 3660599 us.
chain_length = 2, payload_size = 512, token 2189543 us.
chain_length = 2, payload_size = 512, token 5157759 us.
chain_length = 2, payload_size = 512, token 7204037 us.
chain_length = 2, payload_size = 512, token 7817239 us.
chain_length = 2, payload_size = 512, token 5768296 us.
chain_length = 2, payload_size = 512, token 11961716 us.
chain_length = 2, payload_size = 512, token 530558 us.
chain_length = 2, payload_size = 512, token 16150850 us.
chain_length = 2, payload_size = 512, token 9259709 us.
chain_length = 2, payload_size = 512, token 9066698 us.
chain_length = 2, payload_size = 512, token 15429089 us.
chain_length = 2, payload_size = 512, token 9694995 us.
chain_length = 2, payload_size = 512, token 13063580 us.
