Read file config.yml
Running executor...
Loaded function exp06_run_audit_19. lib_load_elasped: 387, func_load_elasped: 3
Loaded function exp06_run_audit_75. lib_load_elasped: 361, func_load_elasped: 2
Loaded function exp06_run_audit_41. lib_load_elasped: 380, func_load_elasped: 2
Loaded function exp06_run_audit_73. lib_load_elasped: 322, func_load_elasped: 2
Loaded function exp06_run_audit_58. lib_load_elasped: 363, func_load_elasped: 2
Loaded function exp06_run_audit_3. lib_load_elasped: 348, func_load_elasped: 2
Loaded function exp06_run_audit_27. lib_load_elasped: 413, func_load_elasped: 2
Loaded function exp06_marketdata. lib_load_elasped: 5690, func_load_elasped: 2
Loaded function exp06_run_audit_34. lib_load_elasped: 258, func_load_elasped: 2
Loaded function exp06_run_audit_17. lib_load_elasped: 317, func_load_elasped: 2
Loaded function exp06_run_audit_36. lib_load_elasped: 285, func_load_elasped: 1
Loaded function exp06_run_audit_35. lib_load_elasped: 288, func_load_elasped: 2
Loaded function exp06_run_audit_11. lib_load_elasped: 290, func_load_elasped: 1
Loaded function exp06_run_audit_46. lib_load_elasped: 275, func_load_elasped: 1
Loaded function exp06_run_audit_30. lib_load_elasped: 323, func_load_elasped: 2
Loaded function exp06_run_audit_42. lib_load_elasped: 271, func_load_elasped: 1
Loaded function exp00_back. lib_load_elasped: 219, func_load_elasped: 1
Loaded function exp00_front. lib_load_elasped: 116, func_load_elasped: 1
chain_length = 128, payload_size = 512, token 3361388 us.
