Read file config.yml
Running executor...
Loaded function exp06_run_audit_59. lib_load_elasped: 314, func_load_elasped: 2
Loaded function exp06_run_audit_73. lib_load_elasped: 336, func_load_elasped: 2
Loaded function exp06_run_audit_48. lib_load_elasped: 352, func_load_elasped: 2
Loaded function exp06_run_audit_41. lib_load_elasped: 264, func_load_elasped: 1
Loaded function exp06_run_audit_57. lib_load_elasped: 279, func_load_elasped: 1
Loaded function exp06_run_audit_76. lib_load_elasped: 288, func_load_elasped: 2
Loaded function exp06_run_audit_33. lib_load_elasped: 346, func_load_elasped: 2
Loaded function exp06_run_audit_16. lib_load_elasped: 318, func_load_elasped: 2
Loaded function exp06_run_audit_18. lib_load_elasped: 341, func_load_elasped: 1
Loaded function exp06_run_audit_78. lib_load_elasped: 375, func_load_elasped: 2
Loaded function exp06_run_audit_17. lib_load_elasped: 331, func_load_elasped: 2
Loaded function exp06_run_audit_25. lib_load_elasped: 345, func_load_elasped: 1
Loaded function exp06_run_audit_5. lib_load_elasped: 407, func_load_elasped: 2
Loaded function exp06_run_audit_58. lib_load_elasped: 362, func_load_elasped: 1
Loaded function exp06_run_audit_11. lib_load_elasped: 352, func_load_elasped: 2
Loaded function exp06_run_audit_64. lib_load_elasped: 268, func_load_elasped: 1
Loaded function exp06_run_audit_70. lib_load_elasped: 293, func_load_elasped: 1
Loaded function exp06_run_audit_12. lib_load_elasped: 283, func_load_elasped: 1
Loaded function exp06_run_audit_51. lib_load_elasped: 386, func_load_elasped: 2
Loaded function exp06_run_audit_13. lib_load_elasped: 380, func_load_elasped: 2
Loaded function exp06_marketdata. lib_load_elasped: 7510, func_load_elasped: 3
Loaded function exp06_run_audit_34. lib_load_elasped: 355, func_load_elasped: 2
Loaded function exp00_front. lib_load_elasped: 227, func_load_elasped: 1
Loaded function exp00_back. lib_load_elasped: 118, func_load_elasped: 1
chain_length = 128, payload_size = 512, token 3039352 us.
