Read file config.yml
Running executor...
Loaded function exp06_run_audit_1. lib_load_elasped: 295, func_load_elasped: 2
Loaded function exp06_run_audit_69. lib_load_elasped: 276, func_load_elasped: 1
Loaded function exp06_run_audit_66. lib_load_elasped: 288, func_load_elasped: 1
Loaded function exp06_run_audit_77. lib_load_elasped: 276, func_load_elasped: 1
Loaded function exp06_run_audit_34. lib_load_elasped: 282, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 392, func_load_elasped: 2
Loaded function exp06_run_audit_31. lib_load_elasped: 380, func_load_elasped: 2
Loaded function exp06_run_audit_32. lib_load_elasped: 298, func_load_elasped: 1
Loaded function exp06_run_audit_55. lib_load_elasped: 404, func_load_elasped: 2
Loaded function exp06_run_audit_57. lib_load_elasped: 356, func_load_elasped: 2
Loaded function exp06_run_audit_49. lib_load_elasped: 322, func_load_elasped: 2
Loaded function exp06_run_audit_28. lib_load_elasped: 349, func_load_elasped: 1
Loaded function exp06_run_audit_19. lib_load_elasped: 291, func_load_elasped: 1
Loaded function exp06_run_audit_48. lib_load_elasped: 381, func_load_elasped: 2
Loaded function exp06_run_audit_22. lib_load_elasped: 396, func_load_elasped: 2
Loaded function exp06_run_audit_75. lib_load_elasped: 369, func_load_elasped: 2
Loaded function exp06_run_audit_74. lib_load_elasped: 375, func_load_elasped: 2
Loaded function exp06_marketdata. lib_load_elasped: 5870, func_load_elasped: 1
Loaded function exp06_run_audit_7. lib_load_elasped: 428, func_load_elasped: 1
Loaded function exp06_run_audit_37. lib_load_elasped: 395, func_load_elasped: 1
Loaded function exp00_back. lib_load_elasped: 332, func_load_elasped: 1
Loaded function exp00_front. lib_load_elasped: 125, func_load_elasped: 1
chain_length = 128, payload_size = 512, token 2873872 us.
