Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 10753, func_load_elasped: 6
Loaded function exp06_run_audit_31. lib_load_elasped: 223, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 233, func_load_elasped: 1
Loaded function exp06_run_audit_7. lib_load_elasped: 180, func_load_elasped: 0
Loaded function exp06_run_audit_26. lib_load_elasped: 145, func_load_elasped: 0
Loaded function exp06_run_audit_21. lib_load_elasped: 208, func_load_elasped: 1
Loaded function exp06_run_audit_3. lib_load_elasped: 153, func_load_elasped: 0
Loaded function exp06_run_audit_23. lib_load_elasped: 365, func_load_elasped: 2
Loaded function exp06_run_audit_37. lib_load_elasped: 238, func_load_elasped: 1
