Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 12034, func_load_elasped: 5
Loaded function exp06_run_audit_7. lib_load_elasped: 289, func_load_elasped: 1
Loaded function exp06_run_audit_3. lib_load_elasped: 237, func_load_elasped: 1
Loaded function exp06_run_audit_21. lib_load_elasped: 176, func_load_elasped: 1
Loaded function exp06_run_audit_22. lib_load_elasped: 157, func_load_elasped: 1
Loaded function exp06_run_audit_20. lib_load_elasped: 152, func_load_elasped: 0
Loaded function exp06_run_audit_27. lib_load_elasped: 218, func_load_elasped: 1
Loaded function exp06_run_audit_11. lib_load_elasped: 364, func_load_elasped: 1
Loaded function exp06_run_audit_31. lib_load_elasped: 360, func_load_elasped: 2
Loaded function exp06_run_audit_33. lib_load_elasped: 296, func_load_elasped: 1
Loaded function exp06_run_audit_38. lib_load_elasped: 295, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 243, func_load_elasped: 1
Loaded function exp06_run_audit_6. lib_load_elasped: 252, func_load_elasped: 2
