Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 7523, func_load_elasped: 5
Loaded function exp06_run_audit_9. lib_load_elasped: 222, func_load_elasped: 1
Loaded function exp06_run_audit_1. lib_load_elasped: 316, func_load_elasped: 2
Loaded function exp06_run_audit_2. lib_load_elasped: 211, func_load_elasped: 1
Loaded function exp06_run_audit_8. lib_load_elasped: 252, func_load_elasped: 1
Loaded function exp06_run_audit_6. lib_load_elasped: 253, func_load_elasped: 2
Loaded function exp06_run_audit_10. lib_load_elasped: 279, func_load_elasped: 1
Loaded function exp06_run_audit_4. lib_load_elasped: 269, func_load_elasped: 1
Loaded function exp06_run_audit_5. lib_load_elasped: 179, func_load_elasped: 1
