Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 5519, func_load_elasped: 4
Loaded function exp06_run_audit_1. lib_load_elasped: 220, func_load_elasped: 1
Loaded function exp06_run_audit_9. lib_load_elasped: 191, func_load_elasped: 1
Loaded function exp06_run_audit_16. lib_load_elasped: 195, func_load_elasped: 1
Loaded function exp06_run_audit_19. lib_load_elasped: 191, func_load_elasped: 1
Loaded function exp06_run_audit_8. lib_load_elasped: 153, func_load_elasped: 0
Loaded function exp06_run_audit_10. lib_load_elasped: 282, func_load_elasped: 1
Loaded function exp06_run_audit_4. lib_load_elasped: 172, func_load_elasped: 0
Loaded function exp06_run_audit_13. lib_load_elasped: 193, func_load_elasped: 1
Loaded function exp06_run_audit_15. lib_load_elasped: 189, func_load_elasped: 1
Loaded function exp06_run_audit_5. lib_load_elasped: 158, func_load_elasped: 0
Loaded function exp06_run_audit_7. lib_load_elasped: 162, func_load_elasped: 0
Loaded function exp06_run_audit_14. lib_load_elasped: 155, func_load_elasped: 0
Loaded function exp06_run_audit_12. lib_load_elasped: 146, func_load_elasped: 0
Loaded function exp06_run_audit_3. lib_load_elasped: 187, func_load_elasped: 0
Loaded function exp06_run_audit_17. lib_load_elasped: 160, func_load_elasped: 0
