Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 7506, func_load_elasped: 7
Loaded function exp06_run_audit_4. lib_load_elasped: 307, func_load_elasped: 1
Loaded function exp06_run_audit_20. lib_load_elasped: 265, func_load_elasped: 1
Loaded function exp06_run_audit_3. lib_load_elasped: 214, func_load_elasped: 1
Loaded function exp06_run_audit_11. lib_load_elasped: 175, func_load_elasped: 1
Loaded function exp06_run_audit_8. lib_load_elasped: 157, func_load_elasped: 1
Loaded function exp06_run_audit_6. lib_load_elasped: 176, func_load_elasped: 1
Loaded function exp06_run_audit_18. lib_load_elasped: 151, func_load_elasped: 1
Loaded function exp06_run_audit_19. lib_load_elasped: 155, func_load_elasped: 0
Loaded function exp06_run_audit_17. lib_load_elasped: 153, func_load_elasped: 0
Loaded function exp06_run_audit_12. lib_load_elasped: 166, func_load_elasped: 1
Loaded function exp06_run_audit_15. lib_load_elasped: 187, func_load_elasped: 1
Loaded function exp06_run_audit_9. lib_load_elasped: 147, func_load_elasped: 0
