Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 8272, func_load_elasped: 5
Loaded function exp06_run_audit_9. lib_load_elasped: 287, func_load_elasped: 1
Loaded function exp06_run_audit_7. lib_load_elasped: 199, func_load_elasped: 1
Loaded function exp06_run_audit_20. lib_load_elasped: 203, func_load_elasped: 1
Loaded function exp06_run_audit_6. lib_load_elasped: 250, func_load_elasped: 1
Loaded function exp06_run_audit_3. lib_load_elasped: 213, func_load_elasped: 1
Loaded function exp06_run_audit_2. lib_load_elasped: 293, func_load_elasped: 1
Loaded function exp06_run_audit_8. lib_load_elasped: 236, func_load_elasped: 1
Loaded function exp06_run_audit_1. lib_load_elasped: 225, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 217, func_load_elasped: 1
Loaded function exp06_run_audit_10. lib_load_elasped: 268, func_load_elasped: 1
Loaded function exp06_run_audit_18. lib_load_elasped: 217, func_load_elasped: 1
Loaded function exp06_run_audit_19. lib_load_elasped: 220, func_load_elasped: 1
