Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 5293, func_load_elasped: 7
Loaded function exp06_run_audit_15. lib_load_elasped: 249, func_load_elasped: 1
Loaded function exp06_run_audit_13. lib_load_elasped: 210, func_load_elasped: 1
Loaded function exp06_run_audit_3. lib_load_elasped: 186, func_load_elasped: 1
Loaded function exp06_run_audit_10. lib_load_elasped: 157, func_load_elasped: 0
Loaded function exp06_run_audit_16. lib_load_elasped: 212, func_load_elasped: 1
Loaded function exp06_run_audit_6. lib_load_elasped: 259, func_load_elasped: 1
Loaded function exp06_run_audit_19. lib_load_elasped: 219, func_load_elasped: 1
Loaded function exp06_run_audit_17. lib_load_elasped: 210, func_load_elasped: 1
Loaded function exp06_run_audit_5. lib_load_elasped: 177, func_load_elasped: 1
Loaded function exp06_run_audit_12. lib_load_elasped: 163, func_load_elasped: 1
Loaded function exp06_run_audit_11. lib_load_elasped: 174, func_load_elasped: 1
