Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 5143, func_load_elasped: 4
Loaded function exp06_run_audit_15. lib_load_elasped: 206, func_load_elasped: 1
Loaded function exp06_run_audit_5. lib_load_elasped: 189, func_load_elasped: 1
Loaded function exp06_run_audit_10. lib_load_elasped: 219, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 241, func_load_elasped: 1
Loaded function exp06_run_audit_12. lib_load_elasped: 200, func_load_elasped: 1
Loaded function exp06_run_audit_20. lib_load_elasped: 202, func_load_elasped: 1
Loaded function exp06_run_audit_2. lib_load_elasped: 216, func_load_elasped: 1
Loaded function exp06_run_audit_16. lib_load_elasped: 207, func_load_elasped: 1
Loaded function exp06_run_audit_4. lib_load_elasped: 242, func_load_elasped: 1
Loaded function exp06_run_audit_17. lib_load_elasped: 257, func_load_elasped: 1
Loaded function exp06_run_audit_3. lib_load_elasped: 230, func_load_elasped: 1
Loaded function exp06_run_audit_19. lib_load_elasped: 222, func_load_elasped: 1
Loaded function exp06_run_audit_7. lib_load_elasped: 212, func_load_elasped: 1
Loaded function exp06_run_audit_1. lib_load_elasped: 206, func_load_elasped: 1
Loaded function exp06_run_audit_18. lib_load_elasped: 221, func_load_elasped: 1
Loaded function exp06_run_audit_6. lib_load_elasped: 225, func_load_elasped: 1
