Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 9748, func_load_elasped: 4
Loaded function exp06_run_audit_7. lib_load_elasped: 207, func_load_elasped: 1
Loaded function exp06_run_audit_17. lib_load_elasped: 154, func_load_elasped: 0
Loaded function exp06_run_audit_19. lib_load_elasped: 156, func_load_elasped: 0
Loaded function exp06_run_audit_10. lib_load_elasped: 281, func_load_elasped: 1
Loaded function exp06_run_audit_9. lib_load_elasped: 176, func_load_elasped: 0
Loaded function exp06_run_audit_15. lib_load_elasped: 156, func_load_elasped: 0
Loaded function exp06_run_audit_6. lib_load_elasped: 184, func_load_elasped: 1
Loaded function exp06_run_audit_1. lib_load_elasped: 252, func_load_elasped: 1
Loaded function exp06_run_audit_12. lib_load_elasped: 170, func_load_elasped: 0
Loaded function exp06_run_audit_16. lib_load_elasped: 210, func_load_elasped: 1
Loaded function exp06_run_audit_2. lib_load_elasped: 215, func_load_elasped: 1
Loaded function exp06_run_audit_5. lib_load_elasped: 233, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 161, func_load_elasped: 1
