Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 7727, func_load_elasped: 6
Loaded function exp06_run_audit_11. lib_load_elasped: 237, func_load_elasped: 1
Loaded function exp06_run_audit_13. lib_load_elasped: 218, func_load_elasped: 1
Loaded function exp06_run_audit_5. lib_load_elasped: 215, func_load_elasped: 1
Loaded function exp06_run_audit_12. lib_load_elasped: 221, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 233, func_load_elasped: 1
Loaded function exp06_run_audit_17. lib_load_elasped: 210, func_load_elasped: 1
Loaded function exp06_run_audit_16. lib_load_elasped: 241, func_load_elasped: 1
Loaded function exp06_run_audit_20. lib_load_elasped: 153, func_load_elasped: 1
Loaded function exp06_run_audit_9. lib_load_elasped: 489, func_load_elasped: 0
Loaded function exp06_run_audit_1. lib_load_elasped: 168, func_load_elasped: 0
Loaded function exp06_run_audit_15. lib_load_elasped: 151, func_load_elasped: 1
Loaded function exp06_run_audit_18. lib_load_elasped: 183, func_load_elasped: 0
Loaded function exp06_run_audit_4. lib_load_elasped: 188, func_load_elasped: 1
Loaded function exp06_run_audit_19. lib_load_elasped: 157, func_load_elasped: 1
