Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 9132, func_load_elasped: 6
Loaded function exp06_run_audit_15. lib_load_elasped: 291, func_load_elasped: 1
Loaded function exp06_run_audit_19. lib_load_elasped: 270, func_load_elasped: 1
Loaded function exp06_run_audit_17. lib_load_elasped: 208, func_load_elasped: 1
Loaded function exp06_run_audit_18. lib_load_elasped: 196, func_load_elasped: 1
Loaded function exp06_run_audit_8. lib_load_elasped: 247, func_load_elasped: 1
Loaded function exp06_run_audit_6. lib_load_elasped: 215, func_load_elasped: 1
Loaded function exp06_run_audit_7. lib_load_elasped: 267, func_load_elasped: 1
Loaded function exp06_run_audit_11. lib_load_elasped: 292, func_load_elasped: 1
Loaded function exp06_run_audit_20. lib_load_elasped: 225, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 233, func_load_elasped: 1
Loaded function exp06_run_audit_9. lib_load_elasped: 263, func_load_elasped: 1
Loaded function exp06_run_audit_16. lib_load_elasped: 232, func_load_elasped: 1
Loaded function exp06_run_audit_1. lib_load_elasped: 277, func_load_elasped: 1
Loaded function exp06_run_audit_13. lib_load_elasped: 257, func_load_elasped: 1
