Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 4541, func_load_elasped: 3
Loaded function exp06_run_audit_27. lib_load_elasped: 169, func_load_elasped: 0
Loaded function exp06_run_audit_22. lib_load_elasped: 378, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 359, func_load_elasped: 3
Loaded function exp06_run_audit_17. lib_load_elasped: 340, func_load_elasped: 2
Loaded function exp06_run_audit_38. lib_load_elasped: 266, func_load_elasped: 1
Loaded function exp06_run_audit_35. lib_load_elasped: 338, func_load_elasped: 1
Loaded function exp06_run_audit_8. lib_load_elasped: 382, func_load_elasped: 2
Loaded function exp06_run_audit_31. lib_load_elasped: 292, func_load_elasped: 2
Loaded function exp06_run_audit_9. lib_load_elasped: 362, func_load_elasped: 2
Loaded function exp06_run_audit_10. lib_load_elasped: 254, func_load_elasped: 1
Loaded function exp06_run_audit_21. lib_load_elasped: 277, func_load_elasped: 1
Loaded function exp06_run_audit_5. lib_load_elasped: 225, func_load_elasped: 0
Loaded function exp06_run_audit_29. lib_load_elasped: 165, func_load_elasped: 0
Loaded function exp06_run_audit_11. lib_load_elasped: 176, func_load_elasped: 0
Loaded function exp06_run_audit_23. lib_load_elasped: 259, func_load_elasped: 1
Loaded function exp06_run_audit_18. lib_load_elasped: 181, func_load_elasped: 1
Loaded function exp06_run_audit_7. lib_load_elasped: 226, func_load_elasped: 1
Loaded function exp06_run_audit_26. lib_load_elasped: 336, func_load_elasped: 1
Loaded function exp06_run_audit_16. lib_load_elasped: 258, func_load_elasped: 1
Loaded function exp06_run_audit_20. lib_load_elasped: 290, func_load_elasped: 1
Loaded function exp06_run_audit_13. lib_load_elasped: 213, func_load_elasped: 1
Loaded function exp06_run_audit_6. lib_load_elasped: 213, func_load_elasped: 1
Loaded function exp06_run_audit_4. lib_load_elasped: 210, func_load_elasped: 1
Loaded function exp06_run_audit_36. lib_load_elasped: 181, func_load_elasped: 0
Loaded function exp06_run_audit_37. lib_load_elasped: 174, func_load_elasped: 1
Loaded function exp06_run_audit_33. lib_load_elasped: 190, func_load_elasped: 1
