Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 4654, func_load_elasped: 5
Loaded function exp06_run_audit_21. lib_load_elasped: 175, func_load_elasped: 0
Loaded function exp06_run_audit_37. lib_load_elasped: 223, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 354, func_load_elasped: 2
Loaded function exp06_run_audit_6. lib_load_elasped: 362, func_load_elasped: 2
Loaded function exp06_run_audit_36. lib_load_elasped: 330, func_load_elasped: 2
Loaded function exp06_run_audit_40. lib_load_elasped: 343, func_load_elasped: 1
Loaded function exp06_run_audit_8. lib_load_elasped: 234, func_load_elasped: 1
Loaded function exp06_run_audit_4. lib_load_elasped: 279, func_load_elasped: 1
Loaded function exp06_run_audit_1. lib_load_elasped: 311, func_load_elasped: 1
Loaded function exp06_run_audit_39. lib_load_elasped: 239, func_load_elasped: 1
Loaded function exp06_run_audit_35. lib_load_elasped: 285, func_load_elasped: 1
Loaded function exp06_run_audit_34. lib_load_elasped: 278, func_load_elasped: 2
Loaded function exp06_run_audit_11. lib_load_elasped: 284, func_load_elasped: 1
Loaded function exp06_run_audit_10. lib_load_elasped: 227, func_load_elasped: 1
Loaded function exp06_run_audit_7. lib_load_elasped: 294, func_load_elasped: 2
Loaded function exp06_run_audit_19. lib_load_elasped: 215, func_load_elasped: 1
Loaded function exp06_run_audit_2. lib_load_elasped: 305, func_load_elasped: 1
Loaded function exp06_run_audit_16. lib_load_elasped: 222, func_load_elasped: 1
Loaded function exp06_run_audit_28. lib_load_elasped: 230, func_load_elasped: 1
Loaded function exp06_run_audit_30. lib_load_elasped: 216, func_load_elasped: 1
Loaded function exp06_run_audit_38. lib_load_elasped: 175, func_load_elasped: 0
Loaded function exp06_run_audit_24. lib_load_elasped: 164, func_load_elasped: 1
Loaded function exp06_run_audit_31. lib_load_elasped: 189, func_load_elasped: 1
