Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 5138, func_load_elasped: 4
Loaded function exp06_run_audit_1. lib_load_elasped: 255, func_load_elasped: 1
Loaded function exp06_run_audit_24. lib_load_elasped: 234, func_load_elasped: 1
Loaded function exp06_run_audit_38. lib_load_elasped: 218, func_load_elasped: 1
Loaded function exp06_run_audit_11. lib_load_elasped: 245, func_load_elasped: 2
Loaded function exp06_run_audit_25. lib_load_elasped: 198, func_load_elasped: 1
Loaded function exp06_run_audit_17. lib_load_elasped: 288, func_load_elasped: 1
Loaded function exp06_run_audit_40. lib_load_elasped: 265, func_load_elasped: 2
Loaded function exp06_run_audit_22. lib_load_elasped: 181, func_load_elasped: 1
Loaded function exp06_run_audit_21. lib_load_elasped: 278, func_load_elasped: 1
Loaded function exp06_run_audit_6. lib_load_elasped: 192, func_load_elasped: 1
Loaded function exp06_run_audit_16. lib_load_elasped: 175, func_load_elasped: 1
Loaded function exp06_run_audit_26. lib_load_elasped: 150, func_load_elasped: 1
Loaded function exp06_run_audit_37. lib_load_elasped: 254, func_load_elasped: 1
Loaded function exp06_run_audit_3. lib_load_elasped: 310, func_load_elasped: 2
Loaded function exp06_run_audit_29. lib_load_elasped: 251, func_load_elasped: 1
Loaded function exp06_run_audit_23. lib_load_elasped: 221, func_load_elasped: 1
Loaded function exp06_run_audit_36. lib_load_elasped: 190, func_load_elasped: 1
Loaded function exp06_run_audit_4. lib_load_elasped: 219, func_load_elasped: 1
Loaded function exp06_run_audit_30. lib_load_elasped: 372, func_load_elasped: 2
Loaded function exp06_run_audit_12. lib_load_elasped: 227, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 241, func_load_elasped: 1
Loaded function exp06_run_audit_10. lib_load_elasped: 168, func_load_elasped: 1
Loaded function exp06_run_audit_39. lib_load_elasped: 233, func_load_elasped: 1
Loaded function exp06_run_audit_34. lib_load_elasped: 213, func_load_elasped: 1
Loaded function exp06_run_audit_35. lib_load_elasped: 215, func_load_elasped: 1
Loaded function exp06_run_audit_2. lib_load_elasped: 225, func_load_elasped: 1
Loaded function exp06_run_audit_28. lib_load_elasped: 270, func_load_elasped: 1
Loaded function exp06_run_audit_8. lib_load_elasped: 197, func_load_elasped: 1
