Read file config.yml
Running executor...
Loaded function exp06_marketdata. lib_load_elasped: 4632, func_load_elasped: 5
Loaded function exp06_run_audit_23. lib_load_elasped: 245, func_load_elasped: 1
Loaded function exp06_run_audit_16. lib_load_elasped: 188, func_load_elasped: 1
Loaded function exp06_run_audit_26. lib_load_elasped: 167, func_load_elasped: 0
Loaded function exp06_run_audit_8. lib_load_elasped: 201, func_load_elasped: 1
Loaded function exp06_run_audit_39. lib_load_elasped: 301, func_load_elasped: 1
Loaded function exp06_run_audit_19. lib_load_elasped: 247, func_load_elasped: 1
Loaded function exp06_run_audit_18. lib_load_elasped: 211, func_load_elasped: 1
Loaded function exp06_run_audit_38. lib_load_elasped: 189, func_load_elasped: 0
Loaded function exp06_run_audit_21. lib_load_elasped: 352, func_load_elasped: 1
Loaded function exp06_run_audit_37. lib_load_elasped: 263, func_load_elasped: 1
Loaded function exp06_run_audit_28. lib_load_elasped: 322, func_load_elasped: 1
Loaded function exp06_run_audit_12. lib_load_elasped: 344, func_load_elasped: 1
Loaded function exp06_run_audit_11. lib_load_elasped: 287, func_load_elasped: 1
Loaded function exp06_run_audit_1. lib_load_elasped: 284, func_load_elasped: 1
Loaded function exp06_run_audit_14. lib_load_elasped: 263, func_load_elasped: 1
Loaded function exp06_run_audit_17. lib_load_elasped: 320, func_load_elasped: 1
Loaded function exp06_run_audit_7. lib_load_elasped: 347, func_load_elasped: 2
Loaded function exp06_run_audit_35. lib_load_elasped: 334, func_load_elasped: 1
Loaded function exp06_run_audit_15. lib_load_elasped: 332, func_load_elasped: 2
Loaded function exp06_run_audit_36. lib_load_elasped: 320, func_load_elasped: 1
Loaded function exp06_run_audit_31. lib_load_elasped: 324, func_load_elasped: 2
Loaded function exp06_run_audit_40. lib_load_elasped: 295, func_load_elasped: 1
Loaded function exp06_marginbalance. lib_load_elasped: 444, func_load_elasped: 2
req_id = 840005, token 1833376 us.
Loaded function exp06_run_audit_32. lib_load_elasped: 316, func_load_elasped: 1
